id,author_id,created_at,event_type,text,action,objec_tw,post_content,username,action_option,tweet_page,tweet_option,tweet_option_2,content_option,action_object_answer,action_content_answer,action_type_answer,trigger_news
t1326927754781224961,19215993,2020-11-12 16:40:04+00:00,Wildfire,"#Wildfire safety tip: With Autumn bringing seasonal debris to yards, make sure to clean up your lawn.  It will look good too!  Learn more:  #fireadapted #firewise #defensiblespace ",post,-,"#Wildfire safety tip: With Autumn bringing seasonal debris to yards, make sure to clean up your lawn. It will look good too! Learn more: https://***jE #fireadapted #firewise #defensiblespace https://***9u",F***e,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：RT @A***n: You don't fire the defense secretary, deputy USAID chief, top climate scientist, and Energy Regulation Commission chair;..."", ""tweet_B：Dashing Fire is out! It's been a real pleasure to work on this 😁🎶 https://***63"", 'tweet_C：The success of Proposition 22 in California shows that Uber is more focussed on pushing legislation that attacks the dignity of workers than actually innovating and becoming profitable #PivotPodcast https://***3s https://***Pp']","[""RT @A***n: You don't fire the defense secretary, deputy USAID chief, top climate scientist, and Energy Regulation Commission chair;..."", ""Dashing Fire is out! It's been a real pleasure to work on this 😁🎶 https://***63"", 'The success of Proposition 22 in California shows that Uber is more focussed on pushing legislation that attacks the dignity of workers than actually innovating and becoming profitable #PivotPodcast https://***3s https://***Pp', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['California Is Trying to Jump-Start the Hydrogen Economy https://***14', '#Wildfire safety tip: With Autumn bringing seasonal debris to yards, make sure to clean up your lawn. It will look good too! Learn more: https://***jE #fireadapted #firewise #defensiblespace https://***9u', 'File uploads, if they can be beaten, are a surefire path to shell. https://***vH', '-']",-,1,post,"Silverado Fire forced evacuations of 90,000 people in Orange County. time：2020-10-26"
t1328796453246959616,516637519,2020-11-17 20:25:36+00:00,Wildfire,Fantastic to see #BezosEarthFund's v generous funding to fight climate change and impact on communities. We're working @nature_africa to support nature's own processes to limit our impact on our planet. #NaturalClimateSolutions could give 37% of emissions cuts for &lt;2 deg warming ,post,-,Fantastic to see #BezosEarthFund's v generous funding to fight climate change and impact on communities. We're working @n***a to support nature's own processes to limit our impact on our planet. #NaturalClimateSolutions could give 37% of emissions cuts for &lt;2 deg warming https://***4o,M***n,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Toyota Teams Up with Iwatani to Create 7 New #Hydrogen Fueling Stations in California - https://***wR https://***r1', 'tweet_B：@d***s 100% this is Southern California. Algorithms playing games https://***0b', 'tweet_C：California Governor Gavin Newsom also confirms he is considering implementing a state-wide curfew. This is a horrific trampling of our constitutional rights based on pseudo-science.']","['Toyota Teams Up with Iwatani to Create 7 New #Hydrogen Fueling Stations in California - https://***wR https://***r1', '@d***s 100% this is Southern California. Algorithms playing games https://***0b', 'California Governor Gavin Newsom also confirms he is considering implementing a state-wide curfew. This is a horrific trampling of our constitutional rights based on pseudo-science.', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Recap of Open Climate Dialogue 6: Scaling Climate Finance https://***BE', ""Fantastic to see #BezosEarthFund's v generous funding to fight climate change and impact on communities. We're working @n***a to support nature's own processes to limit our impact on our planet. #NaturalClimateSolutions could give 37% of emissions cuts for &lt;2 deg warming https://***4o"", '""Dorsey, under fire from both parties, defends labeling tweets."" https://***EN #NYT #Technology https://***Vq', '-']",-,1,post,"Silverado Fire forced evacuations of 90,000 people in Orange County. time：2020-10-26"
t1311970380634976257,133439163,2020-10-02 10:04:48+00:00,Wildfire,"RT @anandmahindra: Spreading like wildfire on social media... And I have to say, it resonates... ",retweet,"Spreading like wildfire on social media... And I have to say, it resonates... https://***0Y",-,s***n,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @J***y: Trump’s allegiances couldn’t have been any clearer in that debate if his hair were on fire - and it was. #BidenHarris #TeamH...', 'tweet_B：@R***l @S***d I moved to California a few years ago and only then discovered cormorants and how freaking cool they are!! Also love watching flocks of pelicans on the SF Bay 😍', 'tweet_C：Spreading like wildfire on social media... And I have to say, it resonates... https://***0Y']","['RT @J***y: Trump’s allegiances couldn’t have been any clearer in that debate if his hair were on fire - and it was. #BidenHarris #TeamH...', '@R***l @S***d I moved to California a few years ago and only then discovered cormorants and how freaking cool they are!! Also love watching flocks of pelicans on the SF Bay 😍', 'Spreading like wildfire on social media... And I have to say, it resonates... https://***0Y', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['It was a hot mess inside a dumpster fire inside a train wreck.', 'It’s world smile day - really? Temperatures are beginning to fall as autumn takes hold. Damp days are upon us once again. It’s a time of year we normally hunker down around a cozy fire (gas or electric :) ) so don’t let Covid-19 ruin the autumn feeling. #worldsmileday https://***bZ', 'For #WorldSmileDay Cooper, our rescued California Sea Lion is showing off his not-so-pearly-whites and his adorable smile! Sea lions don’t have enamel on their teeth, but a protective layer of healthy bacteria from the fish that they eat, resulting in brown or even black teeth! https://***52', '-']",tweet_C,-,retweet,"California surpassed 4 million acres burned in 2020, a state record. time：2020-10-01"
t1306432922342187008,18024883,2020-09-17 03:20:55+00:00,Wildfire,"Glad to be moderating this top-notch transatlantic science, innovation &amp; policy panel on “#Climate Urgency: The Stakes are Rising &amp; Viable Solutions are Growing."" How do we scale climate solutions &amp; job creation quickly? @GABA_California  @AiCambrian @Hult_Business @BerkeleyHaas",post,-,"Glad to be moderating this top-notch transatlantic science, innovation &amp; policy panel on “#Climate Urgency: The Stakes are Rising &amp; Viable Solutions are Growing."" How do we scale climate solutions &amp; job creation quickly? @G***a @A***n @H***s @B***s",O***F,"['post', 'retweet', 'reply', 'quote']","['tweet_A：These eco fire lighters made form rhino dung are nothing short of BRILLIANT! Rhino Balls – Saving the Rhino One Fire at a Time! https://***vK', ""tweet_B：The #smoke from U.S. #wildfire has reached record heights and travelled as far as Europe. Here's how it spread and punched into the stratosphere. https://***WJ"", 'tweet_C：RT @C***n: Thank you @W***t for working hard alongside @C***r @G***m to protect California from climate change...']","['These eco fire lighters made form rhino dung are nothing short of BRILLIANT! Rhino Balls – Saving the Rhino One Fire at a Time! https://***vK', ""The #smoke from U.S. #wildfire has reached record heights and travelled as far as Europe. Here's how it spread and punched into the stratosphere. https://***WJ"", 'RT @C***n: Thank you @W***t for working hard alongside @C***r @G***m to protect California from climate change...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Day 2 of the #CITERASM20 is about to begin and we have an exciting start with the CITER Fire Talks 🔥 Each speaker will have 2 minutes to present their posters and there’s a lot of amazing science to fit into that time! The chairs are @B***r and @S***l', 'A1.1. #urbanexpansion in wildlands causing more human caused ignition #extendedwildfireseasons due to #climatechange https://***3t #MMCChat', 'Glad to be moderating this top-notch transatlantic science, innovation &amp; policy panel on “#Climate Urgency: The Stakes are Rising &amp; Viable Solutions are Growing."" How do we scale climate solutions &amp; job creation quickly? @G***a @A***n @H***s @B***s', '-']",-,2,post,San Francisco  s sky turned orange due to wildfire smoke. time：2020-09-10
t1061810110736056320,2267721319,2018-11-12 02:37:12+00:00,Wildfire,"RT @elonmusk: Makes me so mad when smart, ethical scientists I know are accused of publishing climate papers for “grant money”. They earn 🥜…",retweet,"Makes me so mad when smart, ethical scientists I know are accused of publishing climate papers for “grant money”. They earn 🥜 vs their other opportunities, but give that up to help world. But their accusers make billions by slowing down clean energy. Which is more credible?",-,b***7,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @K***s: A big thank you to firefighters from across the country who are helping California’s firefighters battle these blazes. We...', 'tweet_B：Thankful for the firefighters risking their lives and getting people to safety during these horrendous wildfires. Show your support and donate to @C***d at https://***Y7 #CampFire #HillFire #WoolseyFire', 'tweet_C：Makes me so mad when smart, ethical scientists I know are accused of publishing climate papers for “grant money”. They earn 🥜 vs their other opportunities, but give that up to help world. But their accusers make billions by slowing down clean energy. Which is more credible?']","['RT @K***s: A big thank you to firefighters from across the country who are helping California’s firefighters battle these blazes. We...', 'Thankful for the firefighters risking their lives and getting people to safety during these horrendous wildfires. Show your support and donate to @C***d at https://***Y7 #CampFire #HillFire #WoolseyFire', 'Makes me so mad when smart, ethical scientists I know are accused of publishing climate papers for “grant money”. They earn 🥜 vs their other opportunities, but give that up to help world. But their accusers make billions by slowing down clean energy. Which is more credible?', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""Melinda Leigh kicks up the heat with an Amazon Fire for WHAT I'VE DONE #giveaway #win https://***zZ"", '‘Global SuperTanker’ deployed to fight California fires https://***qt', '#TheSpoilsOfDust :Reinventing the Lake that Made Los Angeles, reviewed by @n***e! ""Lake Lazarus: the strange rebirth of a Californian ecosystem"" #OwensLake @a***n @o***s @U***e @U***C @U***I #firstreview #!!! #almostout #owensvalley https://***Px', '-']",tweet_C,-,retweet,"Camp Fire death toll reached 42; over 7,600 structures destroyed. time：2018-11-12"
t1311305130374049792,111365089,2020-09-30 14:01:20+00:00,Wildfire,Join @TemperateApp product manager Jessica Cahail for a lunch talk with @eesionline today at 12 EDT. She'll discuss how climate adaptation and resilience support tools help fill knowledge gaps in the workforce. RSVP here:  ,post,-,Join @T***p product manager Jessica Cahail for a lunch talk with @e***e today at 12 EDT. She'll discuss how climate adaptation and resilience support tools help fill knowledge gaps in the workforce. RSVP here: https://***xg https://***27,a***a,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Happening Now: @C***S and Tshwane firefighters battling a fire which has engulfed a hydrocarbon manufacturing plant on Summit Road near R511 https://***5E', 'tweet_B：RT @B***5: Petaluma, California https://***1T', 'tweet_C：Life on the line. #ThisIsCALFIRE #2020Wildfires https://***mo']","['Happening Now: @C***S and Tshwane firefighters battling a fire which has engulfed a hydrocarbon manufacturing plant on Summit Road near R511 https://***5E', 'RT @B***5: Petaluma, California https://***1T', 'Life on the line. #ThisIsCALFIRE #2020Wildfires https://***mo', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""You can see the gig shots in my Fiverr's profile: Attractive #WordPress #website #design using #Elementor pro https://***qF #Website #design #Camping #marketing #market #WordPress #WordPressTheme #fiverrgigs #USA #Canada #Germany #Italy #California #Alaska #France https://***hN"", 'Want to learn more about great new \u2066@B***C\u2069 \u2066@O***s\u2069 book Adaptation under Fire by \u2066@D***6\u2069 \u2066@n***l\u2069 ? Read their column here: https://***8m', ""Join @T***p product manager Jessica Cahail for a lunch talk with @e***e today at 12 EDT. She'll discuss how climate adaptation and resilience support tools help fill knowledge gaps in the workforce. RSVP here: https://***xg https://***27"", '-']",-,2,post,"Glass Fire started in Napa and Sonoma Counties, threatening wineries. time：2020-09-27"
t1321479783201591297,3178766418,2020-10-28 15:51:46+00:00,Wildfire," Fire modeling was born in the 1940s, against the backdrop of World War II, the looming Cold War, and a fire-phobic Forest Service.  🔥💻🗺️🌩️🚒👩‍🚒🧑‍🚒🌲  #fires #wildfires #science #history #engineering #softwareengineering #gis #datascience",post,-,"https://***CO Fire modeling was born in the 1940s, against the backdrop of World War II, the looming Cold War, and a fire-phobic Forest Service. 🔥💻🗺️🌩️🚒👩‍🚒🧑‍🚒🌲 #fires #wildfires #science #history #engineering #softwareengineering #gis #datascience",t***e,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Calling all Campfire participants! Do you have a virtual exchange story, whether of a friendship you formed, a career goal you realized, or a perspective that’s changed? @S***t wants to hear it. Share your story: https://***su #worldclassconnection https://***L8', 'tweet_B：The “Indigenious People of Abuja” that went to the @P***G HQ to threaten PEACEFUL #endSARs protesters with violence to the pleasure of the IG has started their work oh! Now they have set Gwagwalada on fire and moved to @N***G camp in Kubwa to steal, rape and rob and kill', 'tweet_C：Some never manage to get it working. I cannot overstate how much of a problem the dumpster fire of Python package management is for learners. (Yes, I know about the thing you are about to suggest.) With JavaScript it just works.']","['Calling all Campfire participants! Do you have a virtual exchange story, whether of a friendship you formed, a career goal you realized, or a perspective that’s changed? @S***t wants to hear it. Share your story: https://***su #worldclassconnection https://***L8', 'The “Indigenious People of Abuja” that went to the @P***G HQ to threaten PEACEFUL #endSARs protesters with violence to the pleasure of the IG has started their work oh! Now they have set Gwagwalada on fire and moved to @N***G camp in Kubwa to steal, rape and rob and kill', 'Some never manage to get it working. I cannot overstate how much of a problem the dumpster fire of Python package management is for learners. (Yes, I know about the thing you are about to suggest.) With JavaScript it just works.', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Smoke your smoke in peace', 'I would like to welcome the announcement regarding the signing of a complete country-wide and permanent cease-fire agreement between rival forces in Libya.', 'https://***CO Fire modeling was born in the 1940s, against the backdrop of World War II, the looming Cold War, and a fire-phobic Forest Service. 🔥💻🗺️🌩️🚒👩🚒🧑🚒🌲 #fires #wildfires #science #history #engineering #softwareengineering #gis #datascience', '-']",-,2,post,"Silverado Fire forced evacuations of 90,000 people in Orange County. time：2020-10-26"
t1336023798945107970,17580275,2020-12-07 19:04:30+00:00,Wildfire,"Rebecca Elliott, Underwater: Loss, Flood Insurance, and the Moral Economy of Climate Change in the United States. @RebsFE @Fisher_DanaR @ColumbiaUP #ReadUP #NewReleases ",post,-,"Rebecca Elliott, Underwater: Loss, Flood Insurance, and the Moral Economy of Climate Change in the United States. @R***E @F***R @C***P #ReadUP #NewReleases https://***T7",e***z,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @U***s: Fire Management Specialist #fedjob in: Fairbanks &amp; Soldotna, AK Starting $85K/Yr https://***Fb Burbank, WA $64K/Yr...', ""tweet_B：RT @S***g: It's really bad in California, what they are imposing on the citizens is martial law."", ""tweet_C：Honestly at what point do Angelenos and Californians say, enough. I don't suddenly expect them to back Bible Belt style Republicans, but can we please find some sane liberals who think small businesses, teaching school children, and protecting private property are positive goods? https://***fl""]","['RT @U***s: Fire Management Specialist #fedjob in: Fairbanks &amp; Soldotna, AK Starting $85K/Yr https://***Fb Burbank, WA $64K/Yr...', ""RT @S***g: It's really bad in California, what they are imposing on the citizens is martial law."", ""Honestly at what point do Angelenos and Californians say, enough. I don't suddenly expect them to back Bible Belt style Republicans, but can we please find some sane liberals who think small businesses, teaching school children, and protecting private property are positive goods? https://***fl"", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""@c***e Conference continues tomorrow! Check out the schedule and join in! Here's some of our MANY Southern California volunteers catching up in a breakout room today! 😊🌻🌎🌻 https://***XM"", ""Eyes on👁 You've two hours to move within 200 metres of the observers &amp; fire your first round. You start 1km out, give or take. You can't be seen. If you're seen, you fail. Hear from our badged snipers on what it takes to join their ranks ➡️ https://***ZF #NZArmy https://***4S"", 'Rebecca Elliott, Underwater: Loss, Flood Insurance, and the Moral Economy of Climate Change in the United States. @R***E @F***R @C***P #ReadUP #NewReleases https://***T7', '-']",-,2,post,"Bond Fire started in Orange County, forcing evacuations during the holiday season. time：2020-12-02"
t1302681563981701121,596687292,2020-09-06 18:54:22+00:00,Wildfire,"San Francisco hit 93F by 1145am this morning, breaking the previous record of 92 set in 1904 before stopping for lunchtime!      Now how hot will we be by dinner?  #cawx",post,-,"San Francisco hit 93F by 1145am this morning, breaking the previous record of 92 set in 1904 before stopping for lunchtime! Now how hot will we be by dinner? #cawx",N***a,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：RT @P***u: I've never seen a club with this much drip, absolute fire man. https://***xF"", 'tweet_B：Best #wildfire, #fires, #firemappers, #ForestFire updates: #InciWeb Click on the state, hover for name, zoom into the fire, scroll to links @ bottom. Topos, videos, standby alerts, #evacs, news updates, phone #s, animal #rescue info.', 'tweet_C：RT @N***0: Professor Greg Patton was suspended by the University of Southern California for the crime of pronouncing a non-English wor...']","[""RT @P***u: I've never seen a club with this much drip, absolute fire man. https://***xF"", 'Best #wildfire, #fires, #firemappers, #ForestFire updates: #InciWeb Click on the state, hover for name, zoom into the fire, scroll to links @ bottom. Topos, videos, standby alerts, #evacs, news updates, phone #s, animal #rescue info.', 'RT @N***0: Professor Greg Patton was suspended by the University of Southern California for the crime of pronouncing a non-English wor...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Looks like the Cameron Fire blew up again today. Looking forward to the rain and snow Tuesday!!! @9***S @C***X @N***r https://***Lq', ""@B***n @R***U Fire and snowflakes don't go well together 🤠"", 'San Francisco hit 93F by 1145am this morning, breaking the previous record of 92 set in 1904 before stopping for lunchtime! Now how hot will we be by dinner? #cawx', '-']",-,2,post,"North Complex Fire (Bear Fire) made an explosive run, destroying the town of Berry Creek. time：2020-09-06"
t1325327419901947904,1036917325960753152,2020-11-08 06:40:54+00:00,Wildfire,"At dawn, groupings of enemy equipment and personnel were observed in the south-eastern and northeastern parts of the front line.  Our army is in full control of the tactical situation, suppressing enemy fire 3/3",reply,RT @S***n: At around 6:45 Air Defense units of Defense Army shot down an enemy UAV in the eastern direction.,"At dawn, groupings of enemy equipment and personnel were observed in the south-eastern and northeastern parts of the front line. Our army is in full control of the tactical situation, suppressing enemy fire 3/3",A***d,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @S***n: At around 6:45 Air Defense units of Defense Army shot down an enemy UAV in the eastern direction.', 'tweet_B：VP Kamala!!!!! My heart is happy. 💗 a woman, a woman of color, and a Californian in the White House. 🥰🇺🇸🎉 https://***en', ""tweet_C：@s***n I hear your concern, and in so many ways, I share it. I've watched California burning all summer long, and it's been terrifying to see the smoke and fires from my front yard. That said, with the new administration, we have a fighting chance.""]","['RT @S***n: At around 6:45 Air Defense units of Defense Army shot down an enemy UAV in the eastern direction.', 'VP Kamala!!!!! My heart is happy. 💗 a woman, a woman of color, and a Californian in the White House. 🥰🇺🇸🎉 https://***en', ""@s***n I hear your concern, and in so many ways, I share it. I've watched California burning all summer long, and it's been terrifying to see the smoke and fires from my front yard. That said, with the new administration, we have a fighting chance."", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['At dawn, groupings of enemy equipment and personnel were observed in the south-eastern and northeastern parts of the front line. Our army is in full control of the tactical situation, suppressing enemy fire 3/3', ""Second wave of #EndSARS Second wave of #EndSARS Second wave of #EndSARS Second wave of #EndSARS Let's go! Fire This intimidation must stop. #EndBadGovernanceinNigeria Copy and Paste. https://***sB"", ""#KamalaHarris, the Vice President-elect of the US made history as the first Black woman &amp; the first person of South Asian descent. Harris also served as San Francisco's district attorney &amp; California's attorney general. So, what else makes Harris special? #NewsMo #Vertical #RE https://***t0"", '-']",tweet_A,0,reply,"Silverado Fire forced evacuations of 90,000 people in Orange County. time：2020-10-26"
t1314626531029811207,457769237,2020-10-09 17:59:24+00:00,Wildfire,"#EndSARS is now trending like wildfire. If reforming @PoliceNG is the last thing PMB can do before he leaves the stage. It's a onerous task, a MUST! #EndSARS #EndPoliceBrutalitynow",post,-,"#EndSARS is now trending like wildfire. If reforming @P***G is the last thing PMB can do before he leaves the stage. It's a onerous task, a MUST! #EndSARS #EndPoliceBrutalitynow",E***o,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Have you seen our Chemical Warehouse Hot Foam Fire Suppression demonstration? https://***1T via @Y***e #firesafety #FirePreventionWeek2020', 'tweet_B：Join @C***s this November to promote the new #GratefulTable Dine Out campaign. All month long restaurants will encourage Californians to support their neighborhood restaurants. Download the marketing toolkit and learn more here: https://***CV https://***kk', 'tweet_C：Nils is on fire this week! https://***fR']","['Have you seen our Chemical Warehouse Hot Foam Fire Suppression demonstration? https://***1T via @Y***e #firesafety #FirePreventionWeek2020', 'Join @C***s this November to promote the new #GratefulTable Dine Out campaign. All month long restaurants will encourage Californians to support their neighborhood restaurants. Download the marketing toolkit and learn more here: https://***CV https://***kk', 'Nils is on fire this week! https://***fR', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Fire &amp; Ice !! https://***uL', 'Still quite tasty, smoke and chocolate followed by figs. Lively and bright, this Beer still has it #davesnothereman #alphaomega #lightwithoutshadow #beginingwithoutend https://***G2', ""#EndSARS is now trending like wildfire. If reforming @P***G is the last thing PMB can do before he leaves the stage. It's a onerous task, a MUST! #EndSARS #EndPoliceBrutalitynow"", '-']",-,2,post,"California surpassed 4 million acres burned in 2020, a state record. time：2020-10-01"
t1306236396483407874,2307675307,2020-09-16 14:20:00+00:00,Wildfire,"A3. Government can reduce loss by discouraging risk taking from building in areas at risk of #flood or #wildfire. In addition, governments can put aside money into an ongoing fund specifically designed to assist in offsetting economic loss. #economy #MMCChat ",post,-,"A3. Government can reduce loss by discouraging risk taking from building in areas at risk of #flood or #wildfire. In addition, governments can put aside money into an ongoing fund specifically designed to assist in offsetting economic loss. #economy #MMCChat https://***sM",T***y,"['post', 'retweet', 'reply', 'quote']","['tweet_A：@F***e @h***r @b***s @B***B Nah, they only sacked the QB 8 times and came back from a 17-0 deficit to win the game !!!!!!', ""tweet_B：I've lived my entire life in California. Within weeks, we'll be taking our 75 jobs and leaving. We're not the first. And we certainly won't be the last. Terrible governance has consequences."", 'tweet_C：@U***e @p***t Any word on the cause?']","['@F***e @h***r @b***s @B***B Nah, they only sacked the QB 8 times and came back from a 17-0 deficit to win the game !!!!!!', ""I've lived my entire life in California. Within weeks, we'll be taking our 75 jobs and leaving. We're not the first. And we certainly won't be the last. Terrible governance has consequences."", '@U***e @p***t Any word on the cause?', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['@F***e @h***r @b***s @B***B Nah, they only sacked the QB 8 times and came back from a 17-0 deficit to win the game !!!!!!', 'Just posted a photo @ Dana Point, California https://***sH', 'A3. Government can reduce loss by discouraging risk taking from building in areas at risk of #flood or #wildfire. In addition, governments can put aside money into an ongoing fund specifically designed to assist in offsetting economic loss. #economy #MMCChat https://***sM', '-']",-,2,post,San Francisco  s sky turned orange due to wildfire smoke. time：2020-09-10
t1316392109306310662,16538023,2020-10-14 14:55:10+00:00,Wildfire,5/ The superficial political debate about the cause of growing fire damage (forest management vs climate change) is a red herring.  It is BOTH.,reply,"4/ The damage is not evenly distributed. Just 3% of wildfires cause the vast majority of the damage. Just like startups, wildfires follow a power law distribution.",5/ The superficial political debate about the cause of growing fire damage (forest management vs climate change) is a red herring. It is BOTH.,b***o,"['post', 'retweet', 'reply', 'quote']","['tweet_A：4/ The damage is not evenly distributed. Just 3% of wildfires cause the vast majority of the damage. Just like startups, wildfires follow a power law distribution.', 'tweet_B：RT @B***d: Armenia and Azerbaijan accuse each other of bombarding civilian areas ahead of ceasefire and breaking truce shortly after it...', ""tweet_C：RT @N***e: Fire up Tarheels it's time to contact your #NCGA House candidates and let them know you care about #scipol issues in o...""]","['4/ The damage is not evenly distributed. Just 3% of wildfires cause the vast majority of the damage. Just like startups, wildfires follow a power law distribution.', 'RT @B***d: Armenia and Azerbaijan accuse each other of bombarding civilian areas ahead of ceasefire and breaking truce shortly after it...', ""RT @N***e: Fire up Tarheels it's time to contact your #NCGA House candidates and let them know you care about #scipol issues in o..."", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""Always appreciate the ease of NZ's brand of bureaucracy - where I can simply renew a passport and vote in an election, from the other side of the world. Anyways, party vote Green and a massive YES to the cannabis referendum. Can't wait to smoke weed and eat the rich!"", '5/ The superficial political debate about the cause of growing fire damage (forest management vs climate change) is a red herring. It is BOTH.', 'I was bombarded w/ messages about Trump’s claims about California water &amp; a “certain little tiny fish,” the delta smelt, the topic of my dissertation &amp; current book project. I wrote a short reaction piece but was unable to get it published as an oped. Here it is a thread 🧵 1/25 https://***dq', '-']",tweet_A,1,reply,Zogg Fire in Shasta County killed 4 people and destroyed 204 structures. time：2020-10-12
t1303755344414302208,2187906247,2020-09-09 18:01:11+00:00,Wildfire,"Extremely intense fire updrafts have injected vast amounts of smoke &amp; ash into upper atmosphere as high as 50,000 feet--20,000 above cruising altitude of jet airliners. Dense smoke throughout entire atmospheric column is blocking nearly all sunlight at surface. #CAwx #CAfire ",post,-,"Extremely intense fire updrafts have injected vast amounts of smoke &amp; ash into upper atmosphere as high as 50,000 feet--20,000 above cruising altitude of jet airliners. Dense smoke throughout entire atmospheric column is blocking nearly all sunlight at surface. #CAwx #CAfire https://***bz",W***t,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @T***e: Gavin Newsom Says California Will Stay On Lockdown Until Scientists Discover Cure For Death https://***nc', 'tweet_B：RT @N***d: Satellite imagery continues to show several very active wildfires burning across western Oregon and southwest Washington....', 'tweet_C：RT @C***d: Dozens of evacuees are evacuated to safety on a Cal Guard Chinook last night after the Creek Fire in central California left...']","['RT @T***e: Gavin Newsom Says California Will Stay On Lockdown Until Scientists Discover Cure For Death https://***nc', 'RT @N***d: Satellite imagery continues to show several very active wildfires burning across western Oregon and southwest Washington....', 'RT @C***d: Dozens of evacuees are evacuated to safety on a Cal Guard Chinook last night after the Creek Fire in central California left...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Under continued fire for allegedly mocking fallen service members, the president tried to drag The Atlantic’s billionaire owner into the fight. https://***Be', 'Six Rivers National Forest fire from 31000 feet. I have never seen anything like it. https://***Ij', 'Extremely intense fire updrafts have injected vast amounts of smoke &amp; ash into upper atmosphere as high as 50,000 feet--20,000 above cruising altitude of jet airliners. Dense smoke throughout entire atmospheric column is blocking nearly all sunlight at surface. #CAwx #CAfire https://***bz', '-']",-,2,post,"Gender reveal party sparked the El Dorado Fire in San Bernardino County. The nearly 23,000 acre blaze destroyed 20 buildings and killed firefighter Charles Morton. time：2020-09-09"
t1319781330654130176,596687292,2020-10-23 23:22:44+00:00,Wildfire,🚨🚨#GOESWest satellite picking up the #PopeFire 🔥near Angwin in Napa County.  #cawx #cafire ,post,-,🚨🚨#GOESWest satellite picking up the #PopeFire 🔥near Angwin in Napa County. #cawx #cafire https://***Xq,N***a,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Beautiful 4 bedroom/3 bathroom home with in-law unit in Westlake Highlands in Daly City. On market next week. Call or text 415-412-1977 for more information. @ Daly City, California https://***kn', ""tweet_B：RT @S***s: How's this different from the Sharpeville Massacre? To open fire on protestors in 2020 is so obsolete. @M***i Your hands wil..."", 'tweet_C：RT @s***h: • Nigeria Ports Authority Apapa is on fire 🔥 • TVC news is on fire 🔥 • Lekki Toll is on fire 🔥 • BRT terminal Oyin...']","['Beautiful 4 bedroom/3 bathroom home with in-law unit in Westlake Highlands in Daly City. On market next week. Call or text 415-412-1977 for more information. @ Daly City, California https://***kn', ""RT @S***s: How's this different from the Sharpeville Massacre? To open fire on protestors in 2020 is so obsolete. @M***i Your hands wil..."", 'RT @s***h: • Nigeria Ports Authority Apapa is on fire 🔥 • TVC news is on fire 🔥 • Lekki Toll is on fire 🔥 • BRT terminal Oyin...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""Rapid fire around Alausa. Been going on for some minutes now. I wonder who they're shooting at or killing #NIGERIAPREVAILS"", '🚨🚨#GOESWest satellite picking up the #PopeFire 🔥near Angwin in Napa County. #cawx #cafire https://***Xq', '@d***e @t***_ My thoughts are with the fire at this time 💔💔', '-']",-,1,post,Zogg Fire in Shasta County killed 4 people and destroyed 204 structures. time：2020-10-12
